ID,avg_rainfall_spring,avg_rainfall_summer,avg_rainfall_autumn,avg_rainfall_winter,avg_temperature_spring,avg_temperature_summer,avg_temperature_autumn,avg_temperature_winter
1222334016.0,105.722,202.9793333333333,94.10899999999998,83.76633333333332,29.53937013333334,31.37664043333334,26.9396325,20.086614083333334
1222334017.0,103.37266666666666,202.15399999999997,96.40299999999998,80.50066666666666,26.314960733333336,29.401574866666657,25.01049863333333,18.350393433333334
1222294301.0,102.76366666666665,204.16233333333332,96.86366666666666,80.15633333333334,27.91338573333333,30.540682466666667,26.39763786666666,19.223097266666667
1222334018.0,102.24066666666666,201.37733333333327,100.119,79.13633333333335,25.36876643333333,28.17060363333333,24.59711266666667,17.615485483333334
1222283492.0,102.24066666666666,201.37733333333327,100.119,79.13633333333335,25.36876643333333,28.17060363333333,24.59711266666667,17.615485483333334
1222334019.0,102.76366666666665,204.16233333333332,96.86366666666666,80.15633333333334,27.91338573333333,30.540682466666667,26.39763786666666,19.223097266666667
1222286993.0,102.24066666666666,201.37733333333327,100.119,79.13633333333335,25.36876643333333,28.17060363333333,24.59711266666667,17.615485483333334
1222294302.0,105.722,202.9793333333333,94.10899999999998,83.76633333333332,29.53937013333334,31.37664043333334,26.9396325,20.086614083333334
1222291088.0,102.24066666666666,201.37733333333327,100.119,79.13633333333335,25.36876643333333,28.17060363333333,24.59711266666667,17.615485483333334
1222283506.0,102.24066666666666,201.37733333333327,100.119,79.13633333333335,25.36876643333333,28.17060363333333,24.59711266666667,17.615485483333334
1222283507.0,102.76366666666665,204.16233333333332,96.86366666666666,80.15633333333334,27.91338573333333,30.540682466666667,26.39763786666666,19.223097266666667
1222283535.0,103.35066666666667,209.0253333333333,98.06833333333333,79.30066666666667,26.103674400000003,29.2086615,25.249343833333334,18.405511833333332
1222334020.0,103.35066666666667,209.0253333333333,98.06833333333333,79.30066666666667,26.103674400000003,29.2086615,25.249343833333334,18.405511833333332
1222334021.0,102.76366666666665,204.16233333333332,96.86366666666666,80.15633333333334,27.91338573333333,30.540682466666667,26.39763786666666,19.223097266666667
1222283918.0,102.76366666666665,204.16233333333332,96.86366666666666,80.15633333333334,27.91338573333333,30.540682466666667,26.39763786666666,19.223097266666667
1222283546.0,102.24066666666666,201.37733333333327,100.119,79.13633333333335,25.36876643333333,28.17060363333333,24.59711266666667,17.615485483333334
1222283420.0,104.28233333333333,206.48466666666664,94.68100000000001,82.83133333333332,28.988189133333336,31.1929132,26.673228299999998,19.66404198333333
1222334022.0,104.28233333333333,206.48466666666664,94.68100000000001,82.83133333333332,28.988189133333336,31.1929132,26.673228299999998,19.66404198333333
1222334023.0,103.784,209.44366666666662,95.71266666666666,81.50133333333333,29.53937000000001,31.440944933333324,27.031495999999997,19.90288721666667
1222294313.0,102.24066666666666,201.37733333333327,100.119,79.13633333333335,25.36876643333333,28.17060363333333,24.59711266666667,17.615485483333334
1222300320.0,102.24066666666666,201.37733333333327,100.119,79.13633333333335,25.36876643333333,28.17060363333333,24.59711266666667,17.615485483333334
1222283564.0,102.24066666666666,201.37733333333327,100.119,79.13633333333335,25.36876643333333,28.17060363333333,24.59711266666667,17.615485483333334
1222283584.0,102.76366666666665,204.16233333333332,96.86366666666666,80.15633333333334,27.91338573333333,30.540682466666667,26.39763786666666,19.223097266666667
1222294333.0,102.76366666666665,204.16233333333332,96.86366666666666,80.15633333333334,27.91338573333333,30.540682466666667,26.39763786666666,19.223097266666667
1222334024.0,103.51399999999997,206.14933333333326,95.3613333333333,81.20533333333333,28.317585299999998,31.229658866666668,26.379265166666666,19.278215083333336
1222282430.0,102.76366666666665,204.16233333333332,96.86366666666666,80.15633333333334,27.91338573333333,30.540682466666667,26.39763786666666,19.223097266666667
1222293097.0,103.35066666666667,209.0253333333333,98.06833333333333,79.30066666666667,26.103674400000003,29.2086615,25.249343833333334,18.405511833333332
1222283435.0,102.24066666666666,201.37733333333327,100.119,79.13633333333335,25.36876643333333,28.17060363333333,24.59711266666667,17.615485483333334
1222283641.0,102.76366666666665,204.16233333333332,96.86366666666666,80.15633333333334,27.91338573333333,30.540682466666667,26.39763786666666,19.223097266666667
1222283649.0,103.51399999999997,206.14933333333326,95.3613333333333,81.20533333333333,28.317585299999998,31.229658866666668,26.379265166666666,19.278215083333336
1222283650.0,103.35066666666667,209.0253333333333,98.06833333333333,79.30066666666667,26.103674400000003,29.2086615,25.249343833333334,18.405511833333332
1222334025.0,102.24066666666666,201.37733333333327,100.119,79.13633333333335,25.36876643333333,28.17060363333333,24.59711266666667,17.615485483333334
1222283664.0,105.722,202.9793333333333,94.10899999999998,83.76633333333332,29.53937013333334,31.37664043333334,26.9396325,20.086614083333334
1222294323.0,103.15966666666665,202.007,95.39099999999999,82.34500000000001,27.25196843333334,29.916010533333342,25.681102266666677,19.076115633333334
1222282434.0,102.24066666666666,201.37733333333327,100.119,79.13633333333335,25.36876643333333,28.17060363333333,24.59711266666667,17.615485483333334
1222283670.0,103.15966666666665,202.007,95.39099999999999,82.34500000000001,27.25196843333334,29.916010533333342,25.681102266666677,19.076115633333334
1222334026.0,102.24066666666666,201.37733333333327,100.119,79.13633333333335,25.36876643333333,28.17060363333333,24.59711266666667,17.615485483333334
1222283680.0,105.722,202.9793333333333,94.10899999999998,83.76633333333332,29.53937013333334,31.37664043333334,26.9396325,20.086614083333334
1222334027.0,102.76366666666665,204.16233333333332,96.86366666666666,80.15633333333334,27.91338573333333,30.540682466666667,26.39763786666666,19.223097266666667
1222283724.0,102.76366666666665,204.16233333333332,96.86366666666666,80.15633333333334,27.91338573333333,30.540682466666667,26.39763786666666,19.223097266666667
1222294325.0,103.32999999999998,216.10666666666663,96.47866666666668,78.45133333333335,28.74015753333334,30.64173243333334,26.379265300000004,19.627296416666663
1222294326.0,102.76366666666665,204.16233333333332,96.86366666666666,80.15633333333334,27.91338573333333,30.540682466666667,26.39763786666666,19.223097266666667
1222283730.0,105.722,202.9793333333333,94.10899999999998,83.76633333333332,29.53937013333334,31.37664043333334,26.9396325,20.086614083333334
1222283753.0,102.24066666666666,201.37733333333327,100.119,79.13633333333335,25.36876643333333,28.17060363333333,24.59711266666667,17.615485483333334
1222283765.0,102.76366666666665,204.16233333333332,96.86366666666666,80.15633333333334,27.91338573333333,30.540682466666667,26.39763786666666,19.223097266666667
1222283766.0,102.76366666666665,204.16233333333332,96.86366666666666,80.15633333333334,27.91338573333333,30.540682466666667,26.39763786666666,19.223097266666667
1222283769.0,102.76366666666665,204.16233333333332,96.86366666666666,80.15633333333334,27.91338573333333,30.540682466666667,26.39763786666666,19.223097266666667
1222294327.0,103.35066666666667,209.0253333333333,98.06833333333333,79.30066666666667,26.103674400000003,29.2086615,25.249343833333334,18.405511833333332
1222286991.0,102.24066666666666,201.37733333333327,100.119,79.13633333333335,25.36876643333333,28.17060363333333,24.59711266666667,17.615485483333334
1222283774.0,103.15966666666665,202.007,95.39099999999999,82.34500000000001,27.25196843333334,29.916010533333342,25.681102266666677,19.076115633333334
1222283804.0,102.24066666666666,201.37733333333327,100.119,79.13633333333335,25.36876643333333,28.17060363333333,24.59711266666667,17.615485483333334
1222283398.0,103.35066666666667,209.0253333333333,98.06833333333333,79.30066666666667,26.103674400000003,29.2086615,25.249343833333334,18.405511833333332
1222294343.0,102.24066666666666,201.37733333333327,100.119,79.13633333333335,25.36876643333333,28.17060363333333,24.59711266666667,17.615485483333334
1222334028.0,102.76366666666665,204.16233333333332,96.86366666666666,80.15633333333334,27.91338573333333,30.540682466666667,26.39763786666666,19.223097266666667
1222283869.0,103.33733333333335,197.11233333333337,105.3253333333333,75.72499999999998,25.580052399999996,28.087926633333332,24.725721800000006,18.028871350000006
1222285234.0,102.24066666666666,201.37733333333327,100.119,79.13633333333335,25.36876643333333,28.17060363333333,24.59711266666667,17.615485483333334
1222294346.0,102.76366666666665,204.16233333333332,96.86366666666666,80.15633333333334,27.91338573333333,30.540682466666667,26.39763786666666,19.223097266666667
1222285233.0,102.227,206.89733333333334,100.40399999999998,78.06400000000001,25.29527566666666,28.152230966666664,24.716535399999998,18.093175583333334
1222294348.0,102.24066666666666,201.37733333333327,100.119,79.13633333333335,25.36876643333333,28.17060363333333,24.59711266666667,17.615485483333334
1222300322.0,102.76366666666665,204.16233333333332,96.86366666666666,80.15633333333334,27.91338573333333,30.540682466666667,26.39763786666666,19.223097266666667
1222334029.0,102.76366666666665,204.16233333333332,96.86366666666666,80.15633333333334,27.91338573333333,30.540682466666667,26.39763786666666,19.223097266666667
1222283870.0,102.76366666666665,204.16233333333332,96.86366666666666,80.15633333333334,27.91338573333333,30.540682466666667,26.39763786666666,19.223097266666667
1222334030.0,103.51399999999997,206.14933333333326,95.3613333333333,81.20533333333333,28.317585299999998,31.229658866666668,26.379265166666666,19.278215083333336
1222294368.0,103.50999999999999,208.65700000000004,96.66933333333334,80.06366666666666,28.501312199999997,30.604986900000007,26.259842666666664,19.489501449999995
1222283888.0,102.24066666666666,201.37733333333327,100.119,79.13633333333335,25.36876643333333,28.17060363333333,24.59711266666667,17.615485483333334
1222283901.0,102.24066666666666,201.37733333333327,100.119,79.13633333333335,25.36876643333333,28.17060363333333,24.59711266666667,17.615485483333334
1222300324.0,103.35066666666667,209.0253333333333,98.06833333333333,79.30066666666667,26.103674400000003,29.2086615,25.249343833333334,18.405511833333332
1222285241.0,102.24066666666666,201.37733333333327,100.119,79.13633333333335,25.36876643333333,28.17060363333333,24.59711266666667,17.615485483333334
1222283925.0,107.31566666666667,178.56300000000005,97.634,80.095,26.636482966666666,30.274277833333336,25.120734800000005,17.753280766666666
1222334031.0,107.31566666666667,178.56300000000005,97.634,80.095,26.636482966666666,30.274277833333336,25.120734800000005,17.753280766666666
1222283944.0,107.31566666666667,178.56300000000005,97.634,80.095,26.636482966666666,30.274277833333336,25.120734800000005,17.753280766666666
1222290990.0,107.31566666666667,178.56300000000005,97.634,80.095,26.636482966666666,30.274277833333336,25.120734800000005,17.753280766666666
1222298416.0,107.31566666666667,178.56300000000005,97.634,80.095,26.636482966666666,30.274277833333336,25.120734800000005,17.753280766666666
1222283947.0,107.025,180.89800000000002,95.611,81.25300000000001,26.45275590000001,30.173228266666673,25.1299213,17.808398983333333
1222334032.0,107.025,180.89800000000002,95.611,81.25300000000001,26.45275590000001,30.173228266666673,25.1299213,17.808398983333333
1222334033.0,107.31566666666667,178.56300000000005,97.634,80.095,26.636482966666666,30.274277833333336,25.120734800000005,17.753280766666666
1222334034.0,107.31566666666667,178.56300000000005,97.634,80.095,26.636482966666666,30.274277833333336,25.120734800000005,17.753280766666666
1222283954.0,107.31566666666667,178.56300000000005,97.634,80.095,26.636482966666666,30.274277833333336,25.120734800000005,17.753280766666666
1222283957.0,107.025,180.89800000000002,95.611,81.25300000000001,26.45275590000001,30.173228266666673,25.1299213,17.808398983333333
1222296659.0,120.63366666666668,201.955,109.24766666666666,116.51233333333332,27.748031466666664,32.157480333333325,26.526246699999994,17.440944933333334
1222334035.0,120.63366666666668,201.955,109.24766666666666,116.51233333333332,27.748031466666664,32.157480333333325,26.526246699999994,17.440944933333334
1222282974.0,118.94933333333331,205.88,110.99199999999998,115.10699999999997,27.39895,31.082677333333333,25.938320366666666,17.514435583333334
1222296680.0,120.63366666666668,201.955,109.24766666666666,116.51233333333332,27.748031466666664,32.157480333333325,26.526246699999994,17.440944933333334
1222282995.0,118.94933333333331,205.88,110.99199999999998,115.10699999999997,27.39895,31.082677333333333,25.938320366666666,17.514435583333334
1222285599.0,120.63366666666668,201.955,109.24766666666666,116.51233333333332,27.748031466666664,32.157480333333325,26.526246699999994,17.440944933333334
1222283015.0,119.18599999999998,208.55866666666668,109.349,114.37066666666664,27.049868899999996,30.393701,25.396325500000003,16.981627233333334
1222334038.0,120.63366666666668,201.955,109.24766666666666,116.51233333333332,27.748031466666664,32.157480333333325,26.526246699999994,17.440944933333334
1222296661.0,118.94933333333331,205.88,110.99199999999998,115.10699999999997,27.39895,31.082677333333333,25.938320366666666,17.514435583333334
1222283048.0,120.63366666666668,201.955,109.24766666666666,116.51233333333332,27.748031466666664,32.157480333333325,26.526246699999994,17.440944933333334
1222296662.0,120.63366666666668,201.955,109.24766666666666,116.51233333333332,27.748031466666664,32.157480333333325,26.526246699999994,17.440944933333334
1222292139.0,120.63366666666668,201.955,109.24766666666666,116.51233333333332,27.748031466666664,32.157480333333325,26.526246699999994,17.440944933333334
1222334039.0,120.63366666666668,201.955,109.24766666666666,116.51233333333332,27.748031466666664,32.157480333333325,26.526246699999994,17.440944933333334
1222283105.0,120.63366666666668,201.955,109.24766666666666,116.51233333333332,27.748031466666664,32.157480333333325,26.526246699999994,17.440944933333334
1222283150.0,120.63366666666668,201.955,109.24766666666666,116.51233333333332,27.748031466666664,32.157480333333325,26.526246699999994,17.440944933333334
1222283157.0,118.94933333333331,205.88,110.99199999999998,115.10699999999997,27.39895,31.082677333333333,25.938320366666666,17.514435583333334
1222296666.0,118.94933333333331,205.88,110.99199999999998,115.10699999999997,27.39895,31.082677333333333,25.938320366666666,17.514435583333334
1222283184.0,118.94933333333331,205.88,110.99199999999998,115.10699999999997,27.39895,31.082677333333333,25.938320366666666,17.514435583333334
1222287520.0,120.63366666666668,201.955,109.24766666666666,116.51233333333332,27.748031466666664,32.157480333333325,26.526246699999994,17.440944933333334
1222292271.0,120.63366666666668,201.955,109.24766666666666,116.51233333333332,27.748031466666664,32.157480333333325,26.526246699999994,17.440944933333334
1222298515.0,120.63366666666668,201.955,109.24766666666666,116.51233333333332,27.748031466666664,32.157480333333325,26.526246699999994,17.440944933333334
1222296675.0,118.94933333333331,205.88,110.99199999999998,115.10699999999997,27.39895,31.082677333333333,25.938320366666666,17.514435583333334
1222334041.0,120.63366666666668,201.955,109.24766666666666,116.51233333333332,27.748031466666664,32.157480333333325,26.526246699999994,17.440944933333334
1222296682.0,118.94933333333331,205.88,110.99199999999998,115.10699999999997,27.39895,31.082677333333333,25.938320366666666,17.514435583333334
1222292222.0,120.63366666666668,201.955,109.24766666666666,116.51233333333332,27.748031466666664,32.157480333333325,26.526246699999994,17.440944933333334
1222298517.0,118.94933333333331,205.88,110.99199999999998,115.10699999999997,27.39895,31.082677333333333,25.938320366666666,17.514435583333334
1222334042.0,118.94933333333331,205.88,110.99199999999998,115.10699999999997,27.39895,31.082677333333333,25.938320366666666,17.514435583333334
1222283101.0,118.94933333333331,205.88,110.99199999999998,115.10699999999997,27.39895,31.082677333333333,25.938320366666666,17.514435583333334
1222296678.0,120.63366666666668,201.955,109.24766666666666,116.51233333333332,27.748031466666664,32.157480333333325,26.526246699999994,17.440944933333334
1222286222.0,120.63366666666668,201.955,109.24766666666666,116.51233333333332,27.748031466666664,32.157480333333325,26.526246699999994,17.440944933333334
1222292260.0,119.79599999999999,205.899,104.968,116.19966666666667,26.89370076666667,30.669291499999996,25.35958006666667,16.55905505
1222283294.0,120.63366666666668,201.955,109.24766666666666,116.51233333333332,27.748031466666664,32.157480333333325,26.526246699999994,17.440944933333334
1222283278.0,118.94933333333331,205.88,110.99199999999998,115.10699999999997,27.39895,31.082677333333333,25.938320366666666,17.514435583333334
1222334043.0,119.27933333333333,209.193,108.16566666666667,115.48666666666665,26.985564233333328,30.356955199999998,25.543307200000008,16.9356954
1222334044.0,118.94933333333331,205.88,110.99199999999998,115.10699999999997,27.39895,31.082677333333333,25.938320366666666,17.514435583333334
1222334045.0,120.63366666666668,201.955,109.24766666666666,116.51233333333332,27.748031466666664,32.157480333333325,26.526246699999994,17.440944933333334
1222296703.0,119.79866666666665,209.37800000000001,104.19633333333333,116.84199999999997,26.397637899999992,29.989501,25.102361966666663,16.274278083333332
1222334047.0,120.63366666666668,201.955,109.24766666666666,116.51233333333332,27.748031466666664,32.157480333333325,26.526246699999994,17.440944933333334
1222292307.0,118.94933333333331,205.88,110.99199999999998,115.10699999999997,27.39895,31.082677333333333,25.938320366666666,17.514435583333334
1222334048.0,105.96000000000001,189.57566666666665,100.61333333333333,77.38166666666666,26.673228366666667,29.6128609,25.093175700000007,18.111548400000004
1222334049.0,103.54166666666669,192.28666666666666,102.19700000000002,77.20466666666668,26.60892376666666,29.245406766666658,25.249343733333337,18.304462066666666
1222334050.0,105.96000000000001,189.57566666666665,100.61333333333333,77.38166666666666,26.673228366666667,29.6128609,25.093175700000007,18.111548400000004
1222283983.0,105.96000000000001,189.57566666666665,100.61333333333333,77.38166666666666,26.673228366666667,29.6128609,25.093175700000007,18.111548400000004
1222294359.0,105.96000000000001,189.57566666666665,100.61333333333333,77.38166666666666,26.673228366666667,29.6128609,25.093175700000007,18.111548400000004
1222285249.0,102.09033333333332,193.22866666666673,104.18666666666664,76.859,25.506561733333324,28.46456693333333,24.560367566666667,17.670603533333338
1222283995.0,103.54166666666669,192.28666666666666,102.19700000000002,77.20466666666668,26.60892376666666,29.245406766666658,25.249343733333337,18.304462066666666
1222285833.0,105.96000000000001,189.57566666666665,100.61333333333333,77.38166666666666,26.673228366666667,29.6128609,25.093175700000007,18.111548400000004
1222294361.0,103.61566666666664,196.07366666666667,97.39533333333331,79.48533333333336,26.213910766666668,28.8503937,24.74409446666667,18.120734833333337
1222282439.0,102.09033333333332,193.22866666666673,104.18666666666664,76.859,25.506561733333324,28.46456693333333,24.560367566666667,17.670603533333338
1222294374.0,105.96000000000001,189.57566666666665,100.61333333333333,77.38166666666666,26.673228366666667,29.6128609,25.093175700000007,18.111548400000004
1222292591.0,85.39499999999998,183.3683333333334,118.914,56.26800000000001,29.814960766666665,31.137795199999992,27.518372566666656,22.557742799999996
1222283378.0,85.39499999999998,183.3683333333334,118.914,56.26800000000001,29.814960766666665,31.137795199999992,27.518372566666656,22.557742799999996
1222296749.0,82.80399999999999,186.37866666666665,117.36433333333329,56.74966666666666,29.116798033333342,30.182414733333335,26.69160093333333,22.09842516666667
1222296786.0,83.50866666666666,182.65066666666658,119.19866666666668,55.33366666666668,29.1443569,31.698162733333334,27.6377954,21.85039363333333
1222293049.0,85.39499999999998,183.3683333333334,118.914,56.26800000000001,29.814960766666665,31.137795199999992,27.518372566666656,22.557742799999996
1222285636.0,81.81799999999998,180.2953333333333,121.01366666666668,55.83633333333333,26.811023500000008,29.429134166666667,25.919947366666673,20.63779513333333
1222293234.0,85.39499999999998,183.3683333333334,118.914,56.26800000000001,29.814960766666665,31.137795199999992,27.518372566666656,22.557742799999996
1222296825.0,83.50866666666666,182.65066666666658,119.19866666666668,55.33366666666668,29.1443569,31.698162733333334,27.6377954,21.85039363333333
1222294915.0,85.39499999999998,183.3683333333334,118.914,56.26800000000001,29.814960766666665,31.137795199999992,27.518372566666656,22.557742799999996
1222296843.0,85.39499999999998,183.3683333333334,118.914,56.26800000000001,29.814960766666665,31.137795199999992,27.518372566666656,22.557742799999996
1222334062.0,84.40233333333332,181.48533333333336,115.01033333333336,54.812666666666665,29.272965966666664,31.110236299999993,27.334645733333335,22.024934599999998
1222293272.0,85.39499999999998,183.3683333333334,118.914,56.26800000000001,29.814960766666665,31.137795199999992,27.518372566666656,22.557742799999996
1222283461.0,85.39499999999998,183.3683333333334,118.914,56.26800000000001,29.814960766666665,31.137795199999992,27.518372566666656,22.557742799999996
1222293371.0,85.39499999999998,183.3683333333334,118.914,56.26800000000001,29.814960766666665,31.137795199999992,27.518372566666656,22.557742799999996
1222293233.0,85.39499999999998,183.3683333333334,118.914,56.26800000000001,29.814960766666665,31.137795199999992,27.518372566666656,22.557742799999996
54433326.0,93.627,209.71333333333334,162.0576666666667,63.592999999999996,31.24803159999999,33.13123369999999,29.566929033333324,24.854330433333338
54733029.0,93.44966666666666,209.99400000000003,160.04466666666664,62.706000000000024,31.40419956666666,32.699475099999994,29.677165466666665,25.065616900000006
54833024.0,93.46399999999998,205.24899999999994,158.70766666666665,61.96766666666668,34.41732269999999,36.006561566666655,31.615485866666674,26.76509183333333
1222334073.0,93.46399999999998,205.24899999999994,158.70766666666665,61.96766666666668,34.41732269999999,36.006561566666655,31.615485866666674,26.76509183333333
55033071.0,92.807,205.45066666666668,156.358,62.602000000000004,33.443569566666675,35.317585433333335,31.137795200000003,26.112860866666665
1222297802.0,93.44966666666666,209.99400000000003,160.04466666666664,62.706000000000024,31.40419956666666,32.699475099999994,29.677165466666665,25.065616900000006
55333071.0,92.807,205.45066666666668,156.358,62.602000000000004,33.443569566666675,35.317585433333335,31.137795200000003,26.112860866666665
1222297803.0,94.07333333333332,197.32966666666667,155.04533333333333,63.00400000000001,33.122047,35.40026290000001,31.073491133333338,25.883202266666665
135833063.0,94.07333333333332,197.32966666666667,155.04533333333333,63.00400000000001,33.122047,35.40026290000001,31.073491133333338,25.883202266666665
55833025.0,93.46399999999998,205.24899999999994,158.70766666666665,61.96766666666668,34.41732269999999,36.006561566666655,31.615485866666674,26.76509183333333
55933311.0,94.07333333333332,197.32966666666667,155.04533333333333,63.00400000000001,33.122047,35.40026290000001,31.073491133333338,25.883202266666665
56233324.0,92.40466666666664,204.0726666666666,154.46666666666667,62.425000000000004,33.5262467,35.44619416666667,31.29396329999999,26.204724499999994
56433029.0,93.44966666666666,209.99400000000003,160.04466666666664,62.706000000000024,31.40419956666666,32.699475099999994,29.677165466666665,25.065616900000006
78333068.0,94.07333333333332,197.32966666666667,155.04533333333333,63.00400000000001,33.122047,35.40026290000001,31.073491133333338,25.883202266666665
58533309.0,94.07333333333332,197.32966666666667,155.04533333333333,63.00400000000001,33.122047,35.40026290000001,31.073491133333338,25.883202266666665
58633025.0,93.46399999999998,205.24899999999994,158.70766666666665,61.96766666666668,34.41732269999999,36.006561566666655,31.615485866666674,26.76509183333333
103033319.0,94.07333333333332,197.32966666666667,155.04533333333333,63.00400000000001,33.122047,35.40026290000001,31.073491133333338,25.883202266666665
58833076.0,95.38666666666668,202.52933333333334,151.06233333333336,61.983333333333334,32.717848266666664,34.61023643333333,30.60498713333334,25.76377976666667
59533321.0,92.807,205.45066666666668,156.358,62.602000000000004,33.443569566666675,35.317585433333335,31.137795200000003,26.112860866666665
59933073.0,95.72033333333333,198.47633333333337,151.07,62.45366666666667,33.186351833333326,35.56561606666667,31.101050033333333,25.919947633333337
60033313.0,94.07333333333332,197.32966666666667,155.04533333333333,63.00400000000001,33.122047,35.40026290000001,31.073491133333338,25.883202266666665
1222334075.0,95.72033333333333,198.47633333333337,151.07,62.45366666666667,33.186351833333326,35.56561606666667,31.101050033333333,25.919947633333337
1222295325.0,94.07333333333332,197.32966666666667,155.04533333333333,63.00400000000001,33.122047,35.40026290000001,31.073491133333338,25.883202266666665
87433069.0,94.07333333333332,197.32966666666667,155.04533333333333,63.00400000000001,33.122047,35.40026290000001,31.073491133333338,25.883202266666665
60533321.0,94.07333333333332,197.32966666666667,155.04533333333333,63.00400000000001,33.122047,35.40026290000001,31.073491133333338,25.883202266666665
61433351.0,92.807,205.45066666666668,156.358,62.602000000000004,33.443569566666675,35.317585433333335,31.137795200000003,26.112860866666665
61533321.0,92.807,205.45066666666668,156.358,62.602000000000004,33.443569566666675,35.317585433333335,31.137795200000003,26.112860866666665
110133063.0,95.72033333333333,198.47633333333337,151.07,62.45366666666667,33.186351833333326,35.56561606666667,31.101050033333333,25.919947633333337
62133351.0,92.807,205.45066666666668,156.358,62.602000000000004,33.443569566666675,35.317585433333335,31.137795200000003,26.112860866666665
1222334077.0,94.07333333333332,197.32966666666667,155.04533333333333,63.00400000000001,33.122047,35.40026290000001,31.073491133333338,25.883202266666665
62233321.0,92.807,205.45066666666668,156.358,62.602000000000004,33.443569566666675,35.317585433333335,31.137795200000003,26.112860866666665
86233069.0,94.07333333333332,197.32966666666667,155.04533333333333,63.00400000000001,33.122047,35.40026290000001,31.073491133333338,25.883202266666665
135933325.0,92.40466666666664,204.0726666666666,154.46666666666667,62.425000000000004,33.5262467,35.44619416666667,31.29396329999999,26.204724499999994
110433076.0,95.38666666666668,202.52933333333334,151.06233333333336,61.983333333333334,32.717848266666664,34.61023643333333,30.60498713333334,25.76377976666667
